"Egyptology","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Egyptology</b><span class=""red""><b><i>[Ge].</b></i></span>
<div class=""content"">The study of Egypt's ancient past, especially its history, belief systems, monuments, and cultural life."
"EIA","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>EIA</b><span class=""red""><b><i>[Ab].</b></i></span>
<div class=""content"">See <a href=""entry://Environmental Impact Assessment""><span class=""links"">ENVIRONMETAL IMPACT ASSESSMENT</span></a>."
"Eileithya","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Eileithya</b><span class=""red""><b><i>[Di].</b></i></span>
<div class=""content"">Egyptian god. See <a href=""entry://Nekhbet""><span class=""links"">NEKHEBET</span></a>."
"Einhard","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Einhard</b><span class=""red""><b><i>[Na].</b></i></span>
<div class=""content"">Aristocrat educated in the monastery of Fulda and later a friend and adviser of Charlemagne . After Charlemagne's death in ad 814 he was made abbot of a series of religious houses. Between ad 829 and ad 836 he wrote his <i>Life of Charlemagne</i> which remains the main source of much of what is known about the Frankish empire. Einhard died in ad 840."
"einkorn","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>einkorn</b><span class=""red""><b><i>[Sp].</b></i></span>
<div class=""content"">See <a href=""entry://wheat""><span class=""links"">WHEAT</span></a>."
"El Mirador, Guatemala","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>El Mirador, Guatemala</b><span class=""red""><b><i>[Si].</b></i></span>
<div class=""content"">Large settlement site of the Mayan Lowlands dating to the late Formative (Pre-Classic) period. Construction began about 150 bc and the site was abandoned about ad 150. Covering over 16 square kilometres, the site consisted of two groups of monumental buildings about 1km apart, connected by a causeway which may have had an astronomical alignment. The western acropolis was enclosed by a stone wall on the south and east sides, and by steep slopes on the north and west. It contained buildings with civic and religious functions, and residences for the elite. The estimated population is 80000 at its prime.<br class=""nLine"" />[Rep.: R. T. Matheney, 1987, El Mirador: An early Maya metropolis uncovered. <i>National Geographic</i>, 172, 316&ndash;39]</div>"
"El Riego Phase","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>El Riego Phase</b><span class=""red""><b><i>[CP].</b></i></span>
<div class=""content"">Second phase of settlement represented in the Tehuacán Valley of Mexico and dating to the period 7000&ndash;5000 bc. Characterized by numerous small camps and relatively few larger wet-season camps situated in the lush river valleys. Deer hunting was a major subsistence activity, especially during the dry season. Trapping small game and gathering seeds and cactus leaves also contributed to the diet. During this phase there is some evidence of steps being made towards agriculture: squash, amaranth, chilli pepper, and avocado may have been planted."
"Elamites","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Elamites</b></b>
<span class=""red""><b><i>[CP].</b></i></span>
<div class=""content"">A small kingdom centred in southern Iran in the 3rd millennium <small class=""smCap"">bc</small> with its capital at <a href=""entry://Susa, Iran""><span class=""links"">SUSA</span></a>. Its development paralleled the rise of state organizations in Mesopotamia, with writing (proto-Elamite) appearing around 3000 bc. The Elamites often appear in Mesopotamian texts as enemies, and indeed it was Elamite incursions that brought down the third dynasty in Ur in the late 3rd millennium <small class=""smCap"">bc</small>. The sculpture and metalwork of Elamite craft workers was of the highest quality, and the kingdom reached its peak under Untash-gal who extended its borders by invading <a href=""entry://Kassites""><span class=""links"">KASSITE</span></a> Babylonia. He built a new royal city at Choga Zanbil. Around 640 bc the Elamite kingdom fell to the Assyrians when Ashurbanipal sacked Susa."
"electron microscope","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>electron microscope</b><span class=""red""><b><i>[Eq].</b></i></span>
<div class=""content"">See <a href=""entry://scanning electron microscope""><span class=""links"">SCANNING ELECTRON MICROSCOPE</span></a>."
"electron probe microanalysis","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>electron probe microanalysis</b><span class=""red""><b><i>[Te].</b></i></span>
<div class=""content"">A physical technique for determining the chemical composition of stone, ceramics, pigments, glass, metal, and surface treatments of various kinds. A highly focused electron beam bombards a small point (typically 1mm in diameter) on a polished sample, exciting electrons which emit secondary x-rays. The wavelengths of these secondary x-rays are characteristic of the elements that emitted them, and the concentrations of elements can be calculated from the intensities of each wavelength represented in the energy spectrum."
"electronic distance measure","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>electronic distance measure</b></b>
<i>(EDM)</i>
<span class=""red""><b><i>[Eq].</b></i></span>
<div class=""content"">A surveying instrument that utilizes an infrared or laser beam to measure the distance from the source point to a defined target point. Simple hand-held EDMs are widely available; more sophisticated versions are usually incorporated in a <a href=""entry://total station""><span class=""links"">TOTAL STATION</span></a>."
"electrum","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>electrum</b><span class=""red""><b><i>[Ma].</b></i></span>
<div class=""content"">A binary alloy of gold and silver, used especially in making decorative vessels."
"Elgin, Lord","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Elgin, Lord</b> (1766&ndash;1841) <span class=""red""><b><i>[Bi].</b></i></span>
<div class=""content"">Seventh earl of Elgin who was a British diplomat, explorer, and amateur antiquarian. He was the British ambassador to Turkey between 1799 and 1803, during which time he obtained permission to remove the marble metopes from the <a href=""entry://Parthenon, Athens, Greece""><span class=""links"">PARTHENON</span></a> in Athens (Greece was a Turkish province at the time). This was done in 1801, the marbles then being taken to London where they have been on display in the British Museum since 1816. See also <a href=""entry://repatriation""><span class=""links"">REPATRIATION</span></a>.<br class=""nLine"" />[Bio.: <i>Dictionary of National Biography</i>, 3, 130&ndash;1]</div>"
"elite","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>elite</b><span class=""red""><b><i>[De].</b></i></span>
<div class=""content"">See <a href=""entry://stratified society""><span class=""links"">STRATIFIED SOCIETY</span></a>."
"Elizabeth I","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Elizabeth I</b><span class=""red""><b><i>[Na].</b></i></span>
<div class=""content"">English queen from ad 1558, of the House of Tudor. Born ad 1533, daughter of Henry VIII and Anne Boleyn . Died in ad 1603, aged 69, having reigned 44 years."
"Elko points","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Elko points</b><span class=""red""><b><i>[Ar].</b></i></span>
<div class=""content"">Large, roughly triangular-shaped chipped stone points with concave, straight, or slightly concave bases. Two main forms are known: those with corner notches on the base and those with ‘ears’ on the base. Dated to the period 1300 bc to ad 700 among Desert Archaic Stage communities of the Great Basin and western interior of North America."
"Elliot Smith, Sir Grafton","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Elliot Smith, Sir Grafton</b> (1871&ndash;1937) <span class=""red""><b><i>[Bi].</b></i></span>
<div class=""content"">Distinguished British anatomist who developed a general interest in the history of mankind. Following studies of Egyptian mummies he came to the view that the complicated process of mummification was only discovered once and that it must have spread out to all other parts of the world from Egypt. This led to his obsession with <a href=""entry://diffusion""><span class=""links"">DIFFUSIONISM</span></a>.<br class=""nLine"" />[Bio.: <i>Dictionary of National Biography</i>, 1931&ndash;46, 816&ndash;17]</div>"
"elm decline","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>elm decline</b></b>
<span class=""red""><b><i>[Ge].</b></i></span>
<div class=""content"">An episode in the vegetational sequence of many parts of the British Isles and other parts of northern Europe, as revealed by pollen diagrams relating to the period around 3000 bc. At the elm decline the relative abundance of this species decreased considerably, sometimes in isolation and sometimes as part of a general reduction in tree cover. Before the application of radiocarbon dating to pollen sequences this was thought to be a widespread and broadly synchronous event which, in the 1940s, J. Iversen linked to the impact of early farmers on the post-glacial forest maxima. It is now clear that this event post-dated the first impact of farming, that it was not quite as synchronous as first thought, and moreover that in some areas at least it was probably brought about by the ancient equivalent of Dutch Elm Disease."
"Elsloo, Holland","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Elsloo, Holland</b><span class=""red""><b><i>[Si].</b></i></span>
<div class=""content"">A <a href=""entry://Linearbandkeramic""><span class=""links"">LINEARBANDKERAMIC</span></a> village and cemetery beside the River Maas in Limburg, the Netherlands, excavated by P. J. R. Modderman between 1958 and 1966. These extensive excavations revealed more than 80 houses represented in arrangements of postholes, and Modderman organized these into six main phases, each with between eleven and seventeen houses in use at any one time. The associated cemetery is the largest of its kind known, with 113 graves, 40 of which were cremations. Grave goods include pottery drinking cups usually near the head, stone adze blades, flint blades, and in one case a quernstone. The cremation burials generally had fewer grave goods than the inhumations.<br class=""nLine"" />[Sum.: P. Modderman, 1975, Elsloo, a Neolithic farming community in the Netherlands. In R. Bruce-Mitford (ed.), <i>Recent archaeological excavations in Europe</i>. London: Routledge. 260&ndash;87]</div>"
"embanked stone circle","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>embanked stone circle</b><span class=""red""><b><i>[MC].</b></i></span>
<div class=""content"">A type of <a href=""entry://stone circle""><span class=""links"">STONE CIRCLE</span></a> in which the pillars of the main ring are set within or on top of a low stone or earth bank. Such circles fall into the middle period of Aubrey Burl's three phases in the development of stone circles, broadly 2670&ndash;1975 bc."
"embodiment","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>embodiment</b><span class=""red""><b><i>[Th].</b></i></span>
<div class=""content"">A humanistic perspective that seeks to widen interpretation to include all dimensions of social existence and experience by rooting any understanding of it in the way that experience is developed through the senses of the body and cognition of the self in intellectual, physical, aesthetic, and affective terms."
"emic","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emic</b></b>
<span class=""red""><b><i>[Ge].</b></i></span>
<div class=""content"">Pertaining to the view from within. Developed within the mind of an individual or a culture; meanings developed in terms of native categories."
"emir","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emir</b><i>(amir)</i>
<span class=""red""><b><i>[De].</b></i></span>
<div class=""content"">Arabic word meaning ‘commander’ and used to refer to the virtually independent rulers of conquered territories."
"emmer","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emmer</b><span class=""red""><b><i>[Sp].</b></i></span>
<div class=""content"">See <a href=""entry://wheat""><span class=""links"">WHEAT</span></a>."
"empirical investigation","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>empirical investigation</b><span class=""red""><b><i>[Th].</b></i></span>
<div class=""content"">A factual enquiry carried out by simply recording what is observed or discovered."
"empiricism","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>empiricism</b><span class=""red""><b><i>[Th].</b></i></span>
<div class=""content"">The theory that all knowledge derives from the senses, and that the data will speak for themselves without the benefit of any explicit theoretical perspective. In the traditional view of empiricism it is believed that the mind of the observer plays no role whatsoever in forming knowledge, and that it somehow comes about as more and more ‘facts’ are discovered. Following the work of Kant and others, this view was modified to allow some role to be given to the mind in forming knowledge, though the problem has always been how to relate the two adequately. In <a href=""entry://positivism""><span class=""links"">POSITIVISM</span></a> this is solved by the idea of <a href=""entry://inductivism""><span class=""links"">INDUCTIVISM</span></a>: the ability to infer general knowledge from particular sensory data. Empiricism of various forms is the dominant <a href=""entry://epistemology""><span class=""links"">EPISTEMOLOGY</span></a> in archaeology; empirical data, achieved mainly through controlled observation, provide the basis of knowledge and are generally kept separate from the distortions of subjectivity and any interpretations made."
"empiricist","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>empiricist</b></b>
<span class=""red""><b><i>[De].</b></i></span>
<div class=""content"">A person who espouses empiricism, but the word is increasingly used as a term of abuse in referring to theoretically challenged archaeologists."
"emporium","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>emporium</b> (pl. <i>emporia</i>) <span class=""red""><b><i>[De].</b></i></span>
<div class=""content"">A centre of commerce characterized by a wide range of goods, often from far afield."
"enamel","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>enamel</b><span class=""red""><b><i>[Ma].</b></i></span>
<div class=""content"">A kind of opaque or semi-opaque glassy material used for decorating metalwork by fusing the coating to the surface of the metal."
"Encanto Phase","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Encanto Phase</b><span class=""red""><b><i>[CP].</b></i></span>
<div class=""content"">Cultural grouping represented by sites on the central Peruvian coast of South America and dating to 3600&ndash;2500 bc. Excavated sites appear to be temporary settlements, and have yielded abundant evidence for the use of shellfish and other marine resources. Small quantities of deer bones have been found, and also gourds, wild legumes, and fruit remains. Grass seeds and seed-processing equipment is also common. There is some evidence for the cultivation of squash from sites of this phase, the first signs of agriculture in coastal regions."
"Encinitas Tradition","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Encinitas Tradition</b><span class=""red""><b><i>[CP].</b></i></span>
<div class=""content"">General term, now largely obsolete, referring to a series of Archaic Stage hunter-gatherer cultures living on the southern coast of California in the period 6000&ndash;1000 bc, broadly corresponding to the Southern Californian early period and its three phases the <a href=""entry://Ex, Ey, Ez Phases""><span class=""links"">EX, EY AND EZ</span></a> defined by Chester King. Many of these communities engaged in extensive use of gathered plant foods, especially seeds. While settlements contain abundant shellfish remains, evidence for the hunting of mammals and other kinds of fish is rare."
"enclosed cremation cemetery","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>enclosed cremation cemetery</b><span class=""red""><b><i>[MC].</b></i></span>
<div class=""content"">A type of burial ground generally dating to the later 3rd and 2nd millennia <small class=""smCap"">bc</small> in northwest Europe which comprises deposits of burnt bone interred in pits within a well-defined area that is enclosed within a roughly circular or oval earthwork. Also known as embanked cemeteries. See also <a href=""entry://urnfield""><span class=""links"">URNFIELDS</span></a>."
"enclosed oppidum","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>enclosed <i>oppidum</i></b>
<span class=""red""><b><i>[MC].</b></i></span>
<div class=""content"">A nucleated settlement of the later Iron Age in southern Britain and northern France, usually covering in excess of 10ha, whose boundaries are marked by large earthworks comprising a bank and outer ditch. Enclosed <i>oppida</i> appear to have been economic, political, and religious centres with a considerable resident population. The enclosures might have been for defence, but more likely they were built to assist these sites in having a distinctively urban feel."
"enclosed urnfield","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>enclosed urnfield</b><span class=""red""><b><i>[MC].</b></i></span>
<div class=""content"">See <a href=""entry://urnfield""><span class=""links"">URNFIELD</span></a>."
"enclosure","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>enclosure</b><span class=""red""><b><i>[MC].</b></i></span>
<div class=""content"">One of the most frequently encountered forms of archaeological site: an area of land which is bounded and defined by some kind of earthwork, fence, wall, or defensive work. There is enormous variety in the shape, size, and scale of enclosures, as well as in their situation, context, and date. They do, however, seem to represent an extremely widespread human instinct to create boundaries around many of the spaces that they use."
"enclosure","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>enclosure</b></b>
<span class=""red""><b><i>[Ge].</b></i></span>
<div class=""content"">The process whereby open land or common land was parcelled up into privately owned blocks or fields. In Britain this started in the 16th century <small class=""smCap"">ad</small>, gathering pace during the 17th and 18th centuries, and is known as the <i>Enclosure Movement</i> . This mainly meant re-allocating the rights that people had to cultivation plots and common grazing so that compact farms were created. From the early 18th century this required a private Act of Parliament."
"encrusted urn","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>encrusted urn</b><span class=""red""><b><i>[Ar].</b></i></span>
<div class=""content"">A style of pottery current in many parts of the British Isles in the first half of the 2nd millennium <small class=""smCap"">bc</small>, with a bucket-shaped profile and thick, rather coarse, fabric. It is distinctive in having heavy applied decoration in horizontal and vertical bands around the upper portion of the body."
"enculturation","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>enculturation</b><span class=""red""><b><i>[Th].</b></i></span>
<div class=""content"">The processes of becoming knowledgeable and competent in one's culture. In contrast to socialization, which usually applies to the childhood years, enculturation continues throughout a person's life."
"end scraper","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>end scraper</b></b>
<span class=""red""><b><i>[Ar].</b></i></span>
<div class=""content"">Narrow blade tool with a convex working edge at one or both ends."
"endocranial cast","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>endocranial cast</b><span class=""red""><b><i>[De].</b></i></span>
<div class=""content"">Cast made of the interior of the skull, principally to show the marks left by the cortex area of the brain."
"endogamy","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>endogamy</b></b>
<span class=""red""><b><i>[De].</b></i></span>
<div class=""content"">A system in which an individual may only marry another person from within the same kin group, clan, or tribe."
"eneolithic","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>eneolithic</b><span class=""red""><b><i>[CP].</b></i></span>
<div class=""content"">General term representing a development of Three Age System terminology to cover a Copper Age in southeastern parts of Europe between the conventional Neolithic and the Bronze Age. See also <a href=""entry://Chalcolithic""><span class=""links"">CHALCOLITHIC</span></a>."
"engaged column","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>engaged column</b><span class=""red""><b><i>[Co].</b></i></span>
<div class=""content"">A half-column (divided longitudinally), standing out on the surface of a wall."
