"chimney-breast","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>chimney-breast</b><div class=""context"">The part of a wall which contains the chimney and the flues and which usually projects into a room."
"chimney-piece","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>chimney-piece</b><div class=""context"">The decorative architectural surround of a fireplace, usually surmounted by a shelf. Also called a mantelpiece."
"china","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>china</b><div class=""context"">A broad term that refers, inaccurately, to any <a href=""entry://ceramic""><span class=""links"">ceramic</span></a> ware. It is derived from the phrase ‘porcelain from China’, used since the 15th century, when Chinese porcelain began arriving in large quantities in the West."
"Chinese export porcelain","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Chinese export porcelain</b><div class=""context"">The term used for Chinese <a href=""entry://porcelain""><span class=""links"">porcelain</span></a> made specifically for the European market. <a href=""entry://Ming""><span class=""links"">Ming</span></a> blue and white wares were exported during the 16th century and by the 17th century large quantities of porcelain, made at the kilns of <a href=""entry://Jingdezhen""><span class=""links"">Jingdezhen</span></a>, were shipped to Europe, mainly by the Dutch East India Company. Pieces were often decorated in <a href=""entry://famille rose""><span class=""links""><i>famille rose</i></span></a> and <a href=""entry://famille rose""><span class=""links""><i>famille verte</i></span></a>
<a href=""entry://enamel""><span class=""links"">enamels</span></a> to appeal to western taste. Large <a href=""entry://armorial""><span class=""links"">armorial</span></a> dinner services were commissioned by European families, who sent to China drawings of their <a href=""entry://coat of arms""><span class=""links"">coats of arms</span></a> to be incorporated in the design."
"Chinese white","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Chinese white</b><div class=""context"">A colour prepared from <a href=""entry://zinc""><span class=""links"">zinc</span></a> white and introduced in 1834 by the firm of Winsor and Newton. It was much used for the <a href=""entry://white heightening""><span class=""links"">white heightening</span></a> found in many British <a href=""entry://watercolour""><span class=""links"">watercolours</span></a> around the middle of the 19th century."
"chinoiserie","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>chinoiserie</b><div class=""context"">A term used to describe western imitation of Chinese art, the patterns and motifs of which were adopted relatively early in the West as a result of the opening up of the trade routes to the East; examples included the <a href=""entry://silk""><span class=""links"">silks</span></a> produced in the 14th century at the Lucca silk factories and the blue-and-white <a href=""entry://porcelain""><span class=""links"">porcelain</span></a> manufactured in the late 16th century at the Medici porcelain factory. However, the term <i>chinoiserie</i> is more normally applied to objects produced in the 17th and, especially, the 18th centuries in which Chinese decoration was combined with European motifs. Examples from the 17th century included the pottery produced at <a href=""entry://Delft""><span class=""links"">Delft</span></a>, Nevers, and Southwark; French and English embroideries; Soho tapestries; Dutch and English <a href=""entry://japanning""><span class=""links"">japanned</span></a> furniture; and English <a href=""entry://silver""><span class=""links"">silver</span></a> of the 1680s engraved with oriental figures. In the 18th century the <a href=""entry://Rococo""><span class=""links"">Rococo</span></a> style (whose practitioners included artists such as Watteau and Boucher) encouraged the further proliferation of Chinese motifs such as dragons, exotic birds, and strangely dressed Chinamen. Whole rooms were decorated in the Chinese taste, most notably those lined throughout with porcelain at <a href=""entry://Capodimonte""><span class=""links"">Capodimonte</span></a>, Italy, and Aranjuez, Spain. Chinese objects were often displayed together with Chinese wallpaper and <a href=""entry://Chinese export porcelain""><span class=""links"">Chinese export porcelain</span></a>. Different countries specialized in various aspects of chinoiserie&mdash;England in Chinese <a href=""entry://Chippendale""><span class=""links"">Chippendale</span></a> furniture, Germany in porcelain figures, France in elaborate <a href=""entry://ormolu""><span class=""links"">ormolu</span></a> mounts for Chinese or European porcelain vases. Despite the reaction against the Rococo engendered by <a href=""entry://Neoclassicism""><span class=""links"">Neoclassicism</span></a> at the end of the 18th century, Chinese influences persisted, for example in the decorations of the Royal Pavilion, Brighton (1802&ndash;91), and in Sir William Chambers' pagoda at Kew Gardens. In the mid-19th century the <a href=""entry://Rococo Revival""><span class=""links"">Rococo Revival</span></a> brought chinoiserie back into fashion, but it was rapidly superseded by <a href=""entry://japonaiserie""><span class=""links""><i>japonaiserie</i></span></a>."
"chintz","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>chintz</b><div class=""context"">[An English variation of the Sanskrit word for ‘variegated’] originally used in the 16th and 17th centuries to describe imported Indian <a href=""entry://calico""><span class=""links"">calico</span></a>, and later applied to European printed cotton fabrics. Such was chintz's popularity in England that legislation was passed in 1722 against both its importation and manufacture (the latter rescinded in 1774)."
"Chippendale","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Chippendale</b><div class=""context"">A term regularly used to describe English <a href=""entry://Rococo""><span class=""links"">Rococo</span></a> furniture inspired by the designs in Thomas Chippendale's (1718&ndash;79) famous pattern book, the <i>Gentleman and Cabinet maker's Director</i>, first published in 1754 with further editions in 1755 and, considerably enlarged and revised, in 1762."
"chisel","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>chisel</b><div class=""context"">A sculptor's carving tool. Those employed for wooden sculpture are struck with a mallet and have wooden handles, those for stone sculpture are metal and struck with a hammer. There are three main types of chisel used by sculptors in stone: a point chisel for the rough shaping of a block, a claw chisel for intermediate work (these vary in shape from those with two long points to notched flat chisels), and flat chisels for the final cutting."
"choir","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>choir</b><div class=""context"">The part of a <a href=""entry://church""><span class=""links"">church</span></a> where divine service is sung."
"choir book","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>choir book</b><div class=""context"">A book containing the words and music for the chants sung during the celebration of Mass or the Divine Office. There were two main types of choir book: the <a href=""entry://gradual""><span class=""links"">gradual</span></a>, which contains all the chants sung by the choir during the celebration of the Mass, and the <a href=""entry://antiphonary""><span class=""links"">antiphonary</span></a> (or antiphonal), which contains the chants sung during the celebration of the Divine Office. Elaborately decorated, large choir books were produced during the late <a href=""entry://Gothic""><span class=""links"">Gothic</span></a> period, with particularly sumptuous examples being made in Italy in the 14th and 15th centuries."
"chrome yellow","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>chrome yellow</b><div class=""context"">A lead chromate <a href=""entry://pigment""><span class=""links"">pigment</span></a> (as well as the title of a novel by Aldous Huxley), which unfortunately has produced adverse results since it was introduced in the early 19th century. Also produced in other shades such as chrome orange and chrome red, chrome yellow turns brown on contact with sulphur in the atmosphere, reacts with other pigments, and may turn green on exposure to sunlight."
"chromolithograph","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>chromolithograph</b><div class=""context"">A colour <a href=""entry://lithograph""><span class=""links"">lithograph</span></a>, in which different stones (sometimes as many as twenty) are used from which to print each of the different colours in the print. Chromolithographs were produced mainly in the <a href=""entry://Victorian""><span class=""links"">Victorian</span></a> period, particularly for book illustrations or portfolios of prints."
"chryselephantine","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>chryselephantine</b><div class=""context"">Used to describe ancient Greek sculpture which is overlaid with gold and ivory."
"church","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>church</b><div class=""context"">A building consecrated for public Christian worship."
"Churrigueresque","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Churrigueresque</b><div class=""context"">A lavish 18th-century Spanish <a href=""entry://Baroque""><span class=""links"">Baroque</span></a> style of florid architectural ornament, named after the Churriguera family, found in Spain (mainly in Castile) and Spanish America (especially Mexico)."
"château","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>château</b><div class=""context"">A <a href=""entry://castle""><span class=""links"">castle</span></a> or country house in France, particularly associated with the reign of Francis I and the region of the Loire."
"ciborium","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>ciborium</b><div class=""context"">A canopy raised over the high <a href=""entry://altar""><span class=""links"">altar</span></a>, it is normally a dome supported on columns. The term comes from the lidded vessel on the altar in which the Sacrament was preserved. See <a href=""entry://baldacchino""><span class=""links"">BALDACCHINO</span></a>."
"cinerarium","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cinerarium</b><div class=""context"">A depository for chests or urns containing cremated remains."
"Cinquecento","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Cinquecento</b><div class=""context"">[Italian, ‘five hundred’] a term used to describe the 16th century (the 1500s) in Italian art."
"cinquefoil","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cinquefoil</b><div class=""context"">An ornamental foliation in <a href=""entry://tracery""><span class=""links"">tracery</span></a> or panels in the <a href=""entry://Gothic""><span class=""links"">Gothic</span></a> style having five petals or leaves."
"cippus","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cippus</b><div class=""context"">A small, low <a href=""entry://column""><span class=""links"">column</span></a>, often with no <a href=""entry://base""><span class=""links"">base</span></a> or <a href=""entry://capital""><span class=""links"">capital</span></a>, frequently bearing an inscription. It was used by the Romans for milestones, markers, and funerary monuments."
"circle of","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>circle of</b><div class=""context"">A cataloguing term denoting an artist whose work is closely related to that of a particular master but did not work in his studio, for example ‘circle of Rubens’."
"circus","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>circus</b><div class=""context"">A long, narrow building used by the Romans for chariot races. It had a central barrier, curved ends, and tiered seating. In the 18th century the term was used to describe a circular or nearly circular range of houses, for example the Circus (1754&ndash;<i>c.</i>1770) designed by John Wood the Elder in Bath. In modern town planning a circus denotes a circular road or street junction."
"cire perdue","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cire perdue</b><div class=""context"">See <a href=""entry://lost-wax casting""><span class=""links"">LOST-WAX CASTING</span></a>."
"citadel","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>citadel</b><div class=""context"">A fort with four to six bastions. It was usually sited at a corner of a fortified town but connected with it, for example as at Arras and Copenhagen."
"Classical","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Classical</b><div class=""context"">In the context of <a href=""entry://Greek art""><span class=""links"">Greek art</span></a> ‘Classical’ refers to the period between the <a href=""entry://Archaic""><span class=""links"">Archaic</span></a> and <a href=""entry://Hellenistic""><span class=""links"">Hellenistic</span></a> periods, <i>c.</i>480&ndash;323 BC, when Greek culture is considered to have reached its greatest splendour. It encompassed the major building programme at Athens (instigated by Pericles), the great age of Greek oratory, and the conquests of Alexander the Great."
"classical","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>classical</b><div class=""context"">A general term which can either refer broadly to ancient <a href=""entry://Greek art""><span class=""links"">Greek</span></a> and <a href=""entry://Roman art""><span class=""links"">Roman art</span></a> or imply inspiration from the art of the <a href=""entry://antique""><span class=""links"">antique</span></a>."
"Classical Revival","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Classical Revival</b><div class=""context"">A backward-looking style of contemporary architecture which makes extensive use of such classical features as <a href=""entry://column""><span class=""links"">columns</span></a>, <a href=""entry://keystone""><span class=""links"">keystones</span></a>, <a href=""entry://portico""><span class=""links"">porticoes</span></a>, and <a href=""entry://pediment""><span class=""links"">pediments</span></a> to recreate the authority of another time and place in history. Its best-known exponent in Britain is Quinlan Terry. Many of the clients of the Classical Revival are corporate ones."
"Classicism","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Classicism</b><div class=""context"">A confusing term, most often used as the antithesis of <a href=""entry://Romanticism""><span class=""links"">Romanticism</span></a> and implying an adherence to certain fixed ideals or rules in art, as opposed to freedom of individual expression. For example, in the 19th century J. A. D. Ingres (1780&ndash;1867) was often upheld as the champion of Classicism in comparison to the arch-Romantic Eugène Delacroix (1798&ndash;1863)."
"Claude glass","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Claude glass</b><div class=""context"">A device, developed in England in the 18th century for the benefit of the <a href=""entry://picturesque""><span class=""links"">picturesque</span></a> tourist, with which to view the natural landscape in the blue and golden hues associated with the 17th-century landscape painter Claude Lorrain (1600&ndash;82). It consisted of a small, slightly convex mirror backed with black foil and was cased like a pocket-book. It could be rectangular or circular in shape. Thomas West's <i>Guide to the Lakes</i> (1778) advised: ‘the person using it ought always to turn his back to the object that he views…It should be suspended by the upper part of the case, holding it a little to the right (as the position of the parts to be viewed require) and the face screened from the sun.’"
"claw-and-ball foot","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>claw-and-ball foot</b><div class=""context"">A style of foot used on furniture legs in the 18th century. Of oriental origin, in Europe the dragon's claw around a ball was replaced by an eagle's claw."
"clay","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>clay</b><div class=""context"">Soil composed of the dust from igneous rocks mixed with water. Soft and sticky, it can be moulded or cut into shapes which are hardened on exposure to heat. The first known form of handwriting, <a href=""entry://cuneiform""><span class=""links"">cuneiform</span></a> script, was on tablets of clay and developed in Mesopotamia <i>c.</i>3000 BC. Clay has been used for many purposes including the manufacture of seals, bricks, tiles, jars, and jugs. In sculpture it has been used to make models for larger pieces, for <a href=""entry://mould""><span class=""links"">moulds</span></a> of works to be cast in metal, or as sculpture in its own right. Clay is also the main ingredient for all <a href=""entry://ceramic""><span class=""links"">ceramic</span></a>
<a href=""entry://body""><span class=""links"">bodies</span></a>."
"cleavage","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cleavage</b><div class=""context"">The separation in a painting between paint layers, paint and <a href=""entry://ground""><span class=""links"">ground</span></a> layers, or ground and support; it occurs when adhesion between layers has deteriorated, and may often be found where a heavy glue layer has been placed between <a href=""entry://support""><span class=""links"">support</span></a> and <a href=""entry://ground""><span class=""links"">ground</span></a>."
"clerestory","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>clerestory</b><div class=""context"">Also known as the ‘overstorey’, the upper stage of the main walls of a church above the adjacent <a href=""entry://aisle""><span class=""links"">aisle</span></a>, <a href=""entry://choir""><span class=""links"">choir</span></a>, or <a href=""entry://transept""><span class=""links"">transept</span></a> roofs and pierced by windows. In <a href=""entry://Romanesque""><span class=""links"">Romanesque</span></a> churches the clerestory often has a narrow wall-passage on the inside."
"cliché-verre","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cliché-verre</b><div class=""context"">A photographic method of printmaking, invented in the mid-19th century in France, which was used mainly for landscape compositions by Corot, Daubigny, and members of the <a href=""entry://Barbizon School""><span class=""links"">Barbizon School</span></a>. It consisted of producing an image on light-sensitive photographic paper by exposing the paper to light which had passed through a glass plate. There were two different techniques of applying the design. One was essentially linear, whereby a whitened glass plate was laid on a black cloth and the design was scratched on to it. The black lines which appeared as a result of the scratching and partial exposure of the black cloth underneath corresponded exactly with the black lines that would be produced when the scratched plate was taken away from the cloth and laid face down in the sunlight over the light-sensitive paper. The other, rarer, method was a tonal one and involved building up, with a brush, layers of emulsion paint on the glass plate before it was placed over the paper for exposure. The thinner the paint, the more light would pass through and the darker that part of the image would print, and vice versa. Cliché-verre was taken up again in America in the 1970s."
"clobbered","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>clobbered</b><div class=""context"">A type of Chinese blue and white <a href=""entry://porcelain""><span class=""links"">porcelain</span></a>, painted over at a later date in Europe with coloured <a href=""entry://enamel""><span class=""links"">enamels</span></a> and new decoration, conflicting with the original theme."
"cloisonné","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cloisonné</b><div class=""context"">[From the French <i>cloison</i>, ‘partition’] <a href=""entry://enamel""><span class=""links"">enamel</span></a> that is fired within compartments formed by narrow walls of metal. The areas of coloured enamel are thus separated from one another. It was one of the earliest techniques of decoration of metal surfaces and probably originated in the Near East. It was much employed by <a href=""entry://Celtic""><span class=""links"">Celtic</span></a> and <a href=""entry://Byzantine""><span class=""links"">Byzantine</span></a> craftsmen and was spread by the latter to the Orient. See <a href=""entry://champlevé""><span class=""links"">CHAMPLEVÉ</span></a>."
"cloister","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cloister</b><div class=""context"">A covered <a href=""entry://ambulatory""><span class=""links"">ambulatory</span></a>, arranged round a quadrangle, connecting the monastic church with the domestic parts of the <a href=""entry://monastery""><span class=""links"">monastery</span></a> (usually south of the <a href=""entry://nave""><span class=""links"">nave</span></a> and west of the <a href=""entry://transept""><span class=""links"">transept</span></a>). Cloisters often contained places for study and frequently had lavatories and places to wash."
"Coade stone","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Coade stone</b><div class=""context"">A very durable manufactured stone, first successfully produced and marketed in 1770 by Mrs Eleanor Coade from the factory she took over in Lambeth, south London. It consisted of 30 per cent <a href=""entry://grog""><span class=""links"">grog</span></a>, 60 per cent <a href=""entry://clay""><span class=""links"">clay</span></a>, and 10 per cent ground glass (acting as a vitrifying agent). Its ability to withstand heat and frost made it particularly suitable for architectural ornament and garden sculpture (which was hollow and cast from <a href=""entry://piece mould""><span class=""links"">piece moulds</span></a>)."
"Coalport porcelain","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Coalport porcelain</b><div class=""context""><a href=""entry://porcelain""><span class=""links"">Porcelain</span></a> produced by the Coalport factory in Shropshire, founded by John Rose in 1796. During the 19th century the factory became famous for elaborate porcelain encrusted with delicate flowers, known as ‘Coalbrookdale’."
"coat of arms","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>coat of arms</b><div class=""context"">A shield bearing a person or institution's <a href=""entry://heraldry""><span class=""links"">heraldic</span></a> bearings. The term derives from the linen surcoat worn by medieval knights over their chain mail. Strictly speaking, only the shield itself can be referred to as the coat of arms, though it is often used incorrectly to describe the whole heraldic ensemble of the shield with its adjuncts including crest, motto, and <a href=""entry://supporters""><span class=""links"">supporters</span></a>. A coat of arms consists either of a pattern formed by geometrical divisions or of beasts, birds, or other animate or inanimate objects arranged in a particular manner in certain colours."
"cobalt blue","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cobalt blue</b><div class=""context"">Also known as Leyden blue or Thénard's blue, it is a bright, clear blue <a href=""entry://pigment""><span class=""links"">pigment</span></a> which is permanent in all techniques including <a href=""entry://fresco""><span class=""links"">fresco</span></a>. Discovered by Baron Thénard in 1802, it was introduced to artists about twenty years later and became a standard colour, replacing the unsatisfactory <a href=""entry://smalt""><span class=""links"">smalt</span></a>."
"cobalt yellow","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cobalt yellow</b>
<i>(or aureolin)</i><div class=""context"">Consisting of cobalt-potassium nitrite, it is a permanent <a href=""entry://pigment""><span class=""links"">pigment</span></a> with a brilliant yellow-golden transparency useful for <a href=""entry://glaze""><span class=""links"">glazes</span></a> and for tinting. It was first introduced in the mid-19th century and offered a greater permanency than earlier transparent yellows."
"Cobra","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Cobra</b><div class=""context"">A group of <a href=""entry://Expressionism""><span class=""links"">Expressionist</span></a> painters formed in Paris in 1948. The name derived from the first letters of the capital cities of the three countries of the artists involved&mdash;Copenhagen, Brussels, and Amsterdam. They were interested in art derived from unconscious gesture and in that respect had affinities with American <a href=""entry://Action painting""><span class=""links"">Action painting</span></a>. However, they also placed an emphasis on the development of strange and fantastic imagery, related in some cases to Nordic mythology and folklore, in others to various magical or mystical symbols of the unconscious. The leading members of the group were Asger Jorn, Karel Appel, and Corneille, who were soon joined by Jean Atlan and Pierre Alechinsky. The group organized a number of exhibitions 1948&ndash;51 and then disbanded."
"cochineal","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cochineal</b><div class=""context"">A red, natural dyestuff of insect origin which was imported into Europe from Mexico as early as 1560. Until the introduction of synthetic dyes in the 19th century it was used to make <a href=""entry://carmine""><span class=""links"">carmine</span></a> and some scarlet <a href=""entry://lake""><span class=""links"">lakes</span></a>."
"cockling","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>cockling</b><div class=""context"">A ripple or wrinkle distortion between paint layers, paint and <a href=""entry://ground""><span class=""links"">ground</span></a> layers, or <a href=""entry://ground""><span class=""links"">ground</span></a> and <a href=""entry://support""><span class=""links"">support</span></a>, which usually occurs during hand <a href=""entry://lining""><span class=""links"">lining</span></a> when the <a href=""entry://canvas""><span class=""links"">canvas</span></a> reacts severely to localized heat, expanding or contracting unevenly. The term is also applied to similar distortions in paper, caused by changes in temperature and humidity."
"coliseum","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>coliseum</b>
<i>(or colosseum)</i><div class=""context"">A large Roman <a href=""entry://amphitheatre""><span class=""links"">amphitheatre</span></a>, the term is particularly associated with the ‘Colosseum’ in Rome, the Amphiteatrum Flavium begun by Vespasian between AD 70 and 76 and dedicated by Titus in AD 80. The Colosseum has long been acknowledged as one of the major sights of Rome and was frequently depicted by artists, particularly in the 18th and early 19th centuries."
"collage","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>collage</b><div class=""context"">[From the French <i>coller</i>, ‘to gum’] a pictorial technique in which pieces of cut paper of all shapes and types are combined and stuck down on to another surface to create a design. Already popular with children and <a href=""entry://amateur""><span class=""links"">amateurs</span></a>, it was taken up by major artists in the early 20th century beginning with the <a href=""entry://Cubism""><span class=""links"">Cubists</span></a>, who incorporated fragments of newspapers and photographs with which to make ambiguous reference to the conventional pictorial reality they were in the process of destroying. Later it was adopted by the <a href=""entry://Futurism""><span class=""links"">Futurists</span></a>, <a href=""entry://Dada""><span class=""links"">Dadaists</span></a>, and <a href=""entry://Surrealism""><span class=""links"">Surrealists</span></a>, the last emphasizing the juxtaposition of disparate and incongruous imagery."
"collector's mark","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>collector's mark</b><div class=""context"">A mark which is normally stamped (with or without ink) on a print or drawing by its owner. Such marks often play a crucial role in reconstructing the <a href=""entry://provenance""><span class=""links"">provenance</span></a> of such works of art. The earliest examples date from the 17th century and collectors' marks are still being devised today."
"collodion process","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>collodion process</b><div class=""context"">In photography, a method of achieving light-sensitive surfaces which remain in place on their supports. The process was successfully pioneered by Frederick Scott Archer in 1851 using a mixture of nitrocellulose dissolved in ethyl ether and ethyl alcohol called collodion (based on the Greek word for glue) as a vehicle for coating potassium iodide on glass. In the 20th century collodion plates were used in photomechanical reproduction for line and <a href=""entry://half-tone""><span class=""links"">half-tone</span></a> blockmaking."
"collotype","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>collotype</b><div class=""context"">A photomechanical technique related to the <a href=""entry://cliché-verre""><span class=""links"">cliché-verre</span></a> and the <a href=""entry://lithograph""><span class=""links"">lithograph</span></a>. A surface (usually heavy plate glass) is coated with lightsensitive gelatine and exposed to light under a photographic negative. The areas exposed to more light harden, whereas those that are not remain capable of absorbing moisture. The surface can then be inked up and printed from lithographically, the moist areas rejecting ink, the dryer ones accepting it. The collotype was developed in Germany and France at the end of the 1860s. Until the advent of the <a href=""entry://half-tone""><span class=""links"">half-tone</span></a> screen it was the only photomechanical process able to reproduce tone (apart from hand <a href=""entry://photogravure""><span class=""links"">photogravure</span></a>). Unfortunately the delicate gelatine surface was only capable of yielding a maximum of about 2,000 impressions, therefore commercial viability was strictly limited. The collotype was therefore restricted to luxury publications and was largely abandoned after the Second World War."
"Cologne School","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Cologne School</b><div class=""context"">The term was first coined by collectors in the late 19th century generally to describe old German paintings. It is now applied specifically to painting produced in Cologne from the late 14th to the early 16th centuries. Cologne painting reached its high-point in the mid-15th century in the work of Stephan Lochner (active 1442&ndash;51)."
"Colonial Revival","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Colonial Revival</b><div class=""context"">A term applied to architecture and interior decoration produced in the United States and Australia in the late 19th century in a style based on buildings of earlier colonial periods. It was promoted as a ‘national’ style, harking back to those nations' roots, as opposed to the then prevalent classicism."
"colonnade","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>colonnade</b><div class=""context"">A row of <a href=""entry://column""><span class=""links"">columns</span></a> carrying an <a href=""entry://entablature""><span class=""links"">entablature</span></a> or <a href=""entry://arch""><span class=""links"">arches</span></a>. See <a href=""entry://peristyle""><span class=""links"">PERISTYLE</span></a>; <a href=""entry://portico""><span class=""links"">PORTICO</span></a>."
"Colour Field painting","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Colour Field painting</b><div class=""context"">A type of painting which evolved in the United States in the mid-1950s and continued until the late 1960s. Fields of colour were applied in an abstract manner across the canvas, which was regarded as a two-dimensional plane: conventional pictorial depth and gestural brushwork were rejected. Among the most important of the Colour Field painters were Elsworth Kelly, Morris Louis, and Kenneth Noland. Also known as <a href=""entry://Post-Painterly Abstraction""><span class=""links"">Post-Painterly Abstraction</span></a>, the title of an influential exhibition curated by Clement Greenberg for the Los Angeles County Museum of Art in 1964, which incorporated <a href=""entry://Hard Edge painting""><span class=""links"">Hard Edge painting</span></a>."
"column","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>column</b><div class=""context"">[From the Latin <i>columna</i>, ‘a post’] a vertical support, usually circular and slightly tapering towards the top. In <a href=""entry://Classical""><span class=""links"">classical</span></a> architecture it normally consists of a <a href=""entry://base""><span class=""links"">base</span></a>, <a href=""entry://shaft""><span class=""links"">shaft</span></a>, and <a href=""entry://capital""><span class=""links"">capital</span></a>. It is designed to carry an <a href=""entry://entablature""><span class=""links"">entablature</span></a> or other load, but can be used decoratively in isolation. It should not be confused with a <a href=""entry://pier""><span class=""links"">pier</span></a>, which is more massive."
"Combine art","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Combine art</b><div class=""context"">A term coined by the American artist Robert Rauschenberg to describe the radical form of <a href=""entry://collage""><span class=""links"">collage</span></a> he devised in which the flat painting surface is ‘combined’ with a wide variety of objects including photographs, stuffed animals, and electrical apparatus such as radios, fans, and light bulbs. Rauschenberg's Combines date from 1953 to the early 1960s and reflect the widespread use of ‘junk’ objects in avant-garde art in the 1950s. See <a href=""entry://Junk art""><span class=""links"">JUNK ART</span></a>."
"comic-strip art","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>comic-strip art</b><div class=""context"">Comic-strips were invented in the late 19th century and first featured in the Sunday supplements of North American newspapers. Essentially narrative <a href=""entry://cartoon""><span class=""links"">cartoons</span></a>, they have played a major role in popular culture throughout the world. Various artists, such as some of those identified with <a href=""entry://Pop art""><span class=""links"">Pop art</span></a>, have incorporated comic-strip features in their own work. The most celebrated examples are probably the large-scale paintings of Roy Lichtenstein."
